"","num_critic_for_reviews","duration","gross","cast_total_facebook_likes","num_user_for_reviews","country","budget"
"2814",145,128,124590960,22679,402,"USA",8e+07
"2815",175,140,120147445,13808,455,"USA",8.7e+07
"2816",144,117,116643346,14486,340,"USA",8e+07
"2817",93,84,111760631,22935,188,"USA",3.8e+07
"2818",190,154,111110575,11945,928,"USA",1.4e+08
"2819",129,97,110222438,3984,271,"USA",2.6e+07
"2820",151,84,110000082,3629,347,"USA",4.8e+07
"2821",155,111,106126012,35084,497,"USA",6e+07
"2822",140,116,105807520,14087,357,"USA",5e+07
"2823",153,74,104354205,5713,332,"USA",5.5e+07
"2824",81,92,104148781,4050,116,"USA",6e+07
"2825",102,107,100685880,4046,554,"USA",1.2e+08
"2826",109,82,100446895,2762,456,"USA",1.09e+08
"2827",198,154,95632614,61110,674,"USA",7.9e+07
"2828",244,138,93926386,1205,684,"USA",1.5e+08
"2829",229,138,90135191,1942,935,"USA",2.5e+07
"2830",133,95,89808372,3500,297,"USA",4.5e+07
"2831",273,97,82163317,4692,885,"USA",3e+07
"2832",204,108,81257845,4403,479,"USA",3.5e+07
"2833",122,88,75817994,2622,179,"USA",9e+07
"2834",123,88,74608545,10325,404,"USA",2.4e+07
"2835",354,111,70098138,3983,2105,"USA",3e+07
"2836",106,117,67325559,1293,331,"USA",2e+07
"2837",73,89,66734992,1233,181,"USA",6e+07
"2838",202,110,66462600,4714,786,"USA",7.8e+07
"2839",235,125,66257002,16138,816,"USA",7e+07
"2840",157,117,65653758,33154,316,"USA",9.5e+07
"2841",141,117,63695760,12850,264,"USA",6.5e+07
"2842",165,114,60470220,428,192,"USA",5e+07
"2843",195,98,60057639,3151,485,"USA",1.8e+07
"2844",207,98,59588068,22318,376,"USA",4e+07
"2845",218,129,59365105,28886,1004,"UK",4.5e+07
"2846",153,139,58328680,5458,494,"USA",2.2e+07
"2847",97,95,56127162,2020,205,"USA",1.8e+07
"2848",178,102,55845943,46186,471,"USA",2.9e+07
"2849",196,119,53789313,3637,347,"USA",6e+07
"2850",74,109,52277485,4231,196,"USA",3.5e+07
"2851",226,133,51483949,1777,806,"UK",2.2e+07
"2852",136,91,51475962,3969,714,"USA",3e+07
"2853",85,72,47887943,4480,58,"USA",2e+07
"2854",151,104,47592825,16930,255,"USA",8.5e+07
"2855",79,102,47285499,3037,104,"USA",2.6e+07
"2856",175,90,46455802,3172,472,"USA",2.6e+07
"2857",265,101,44566004,32015,1848,"USA",4e+06
"2858",111,113,43601508,1310,317,"USA",1.8e+07
"2859",89,142,43426961,16580,394,"USA",7e+07
"2860",66,94,42672630,3423,172,"USA",1.7e+07
"2861",82,111,41407470,9638,292,"USA",3e+07
"2862",124,114,40905277,19739,157,"USA",5e+07
"2863",45,80,39399750,3017,35,"USA",2.5e+07
"2864",44,95,37788228,4537,80,"USA",35200000
"2865",52,87,37566230,2164,48,"USA",1.7e+07
"2866",66,105,35990505,16400,194,"USA",2e+07
"2867",167,104,35143332,1340,316,"USA",1.7e+07
"2868",161,100,35096190,1395,322,"USA",6e+07
"2869",109,101,34604054,6867,185,"USA",3e+07
"2870",185,109,34468224,11736,533,"USA",4500000
"2871",37,86,34308901,4435,87,"USA",1.6e+07
"2872",135,94,34238611,2248,321,"USA",5.5e+07
"2873",123,118,33828318,14036,154,"USA",5.5e+07
"2874",175,136,33685268,12194,662,"USA",6.8e+07
"2875",140,96,32131483,2212,369,"USA",1.1e+07
"2876",149,135,31111260,1439,466,"USA",6e+07
"2877",235,79,30500882,67,916,"USA",5e+05
"2878",97,94,30222640,4868,144,"USA",2.5e+07
"2879",132,116,30013346,14028,254,"USA",7.5e+07
"2880",122,87,27972410,1461,285,"UK",3.5e+07
"2881",131,98,26536120,3357,286,"Germany",5e+07
"2882",98,85,26288320,11301,91,"USA",6e+07
"2883",110,109,26183197,16611,135,"USA",3.6e+07
"2884",85,85,26096584,1653,267,"USA",1.9e+07
"2885",127,104,23020488,2422,180,"USA",5.2e+07
"2886",75,98,22734486,2713,117,"USA",1.7e+07
"2887",98,108,22108977,1134,132,"Hong Kong",4.1e+07
"2888",101,91,20950820,5593,160,"Germany",8e+07
"2889",141,130,19593740,32637,420,"USA",5e+07
"2890",123,116,19480739,43887,457,"USA",8e+07
"2892",192,124,16248701,7567,559,"USA",2e+07
"2893",56,90,15549702,3007,123,"USA",1.4e+07
"2894",191,84,15417771,3416,540,"USA",12600000
"2895",81,101,15408822,2698,92,"USA",2e+07
"2896",73,96,14208384,977,105,"USA",3e+07
"2897",46,101,14108518,1882,95,"USA",1.6e+07
"2898",158,126,13005485,2282,469,"USA",1.5e+07
"2899",84,280,12870569,1671,497,"USA",5.6e+07
"2900",202,105,12583510,2444,922,"USA",7e+06
"2901",119,97,12212417,1172,144,"USA",1.5e+07
"2904",78,89,9652000,3096,147,"USA",4e+07
"2905",157,101,8243880,3086,215,"USA",3200000
"2907",112,102,7659747,14165,204,"USA",3.8e+07
"2908",167,80,7002255,29,312,"France",9500000
"2909",129,100,6852144,1267,213,"Canada",2.2e+07
"2910",67,92,6239558,1033,67,"Canada",5e+06
"2913",154,89,5739376,24419,286,"USA",5e+05
"2914",131,121,5660084,286,418,"USA",5.4e+07
"2915",60,90,4922166,1445,304,"USA",1.2e+07
"2916",138,113,4717455,1171,354,"Australia",1.2e+07
"2917",126,100,4599680,2186,545,"USA",1500000
"2919",54,127,4426297,12947,156,"USA",3.5e+07
"2920",25,125,4068087,1281,74,"Canada",1.7e+07
"2921",153,121,4063859,200,225,"Germany",4800000
"2922",52,96,3713002,972,62,"USA",8e+06
"2923",251,89,3645438,923,539,"France",2200000
"2924",135,112,3432342,253,166,"Canada",6e+06
"2925",128,108,3203044,14843,155,"USA",1.8e+07
"2926",131,80,2360184,3010,177,"USA",3e+05
"2927",69,114,2353728,1776,53,"France",2e+07
"2928",23,89,2223990,539,14,"USA",3e+06
"2929",129,99,2207975,8297,190,"USA",6e+06
"2930",305,120,2181290,852,809,"South Korea",3e+06
"2931",28,80,1646664,2467,66,"USA",2e+07
"2932",106,98,1569918,409,113,"Ireland",1.7e+07
"2933",60,103,1420578,2389,122,"USA",1900000
"2934",33,90,1310270,587,157,"USA",780000
"2935",105,83,1127331,30,77,"Afghanistan",46000
"2936",3,101,1111615,155,34,"USA",5e+05
"2937",7,120,1098224,359,30,"USA",2e+06
"2938",91,104,1056102,1315,153,"USA",5e+06
"2939",82,104,1011054,23513,83,"Canada",1e+07
"2940",35,107,819939,26017,252,"USA",850000
"2941",54,120,763044,3286,52,"Canada",2.3e+07
"2942",72,88,592014,78,114,"USA",218
"2943",88,108,548712,12385,126,"USA",2500000
"2945",44,108,505295,0,28,"Australia",1800000
"2947",72,106,395592,2972,134,"Spain",2e+06
"2948",115,93,365734,883,226,"USA",1e+07
"2949",66,109,336456,41645,79,"USA",8e+06
"2950",39,98,296665,5185,158,"USA",5e+06
"2951",29,79,279282,2489,49,"USA",1e+06
"2952",36,125,223878,132,21,"Italy",5e+06
"2953",133,93,197148,1176,150,"UK",7500000
"2955",35,87,19539,6227,53,"USA",1e+06
"2956",8,96,11798,387,18,"USA",1e+05
"2957",25,101,10696,490,65,"USA",6800000
"2958",22,111,2580,2564,40,"USA",1650000
"2969",291,121,403706375,40484,2012,"USA",1.39e+08
"2970",294,172,340478898,23052,2417,"USA",9.4e+07
"2971",284,142,310675583,42990,3516,"USA",1.15e+08
"2972",232,174,261970615,35672,858,"UK",1e+08
"2973",168,95,241437427,1495,756,"USA",5e+06
"2974",208,106,227965690,1675,2335,"USA",7.2e+07
"2975",194,94,213079163,2725,795,"USA",6.3e+07
"2976",208,88,190418803,14823,606,"USA",1.4e+08
"2977",193,103,176387405,5437,467,"USA",5.9e+07
"2978",223,113,170684505,813,1017,"USA",4.5e+07
"2979",194,141,164435221,48153,667,"USA",5.2e+07
"2980",264,133,160201106,2538,1185,"UK",1.42e+08
"2981",138,86,153288182,6355,521,"USA",8.4e+07
"2982",180,85,145771527,3112,367,"USA",8e+07
"2983",191,132,141204016,14790,737,"USA",7e+07
"2984",80,104,139225854,5265,116,"USA",6e+07
"2985",252,145,132014112,12546,1331,"USA",1.02e+08
"2986",97,108,127214072,4251,392,"USA",3.8e+07
"2987",117,96,126203320,26826,309,"USA",5e+07
"2988",249,119,121468960,13249,849,"USA",6e+07
"2989",176,124,118471320,12556,568,"USA",6.8e+07
"2990",119,110,116724075,1954,564,"USA",4.1e+07
"2991",226,117,104054514,16828,1009,"USA",8e+07
"2992",233,112,95308367,18141,850,"USA",4.8e+07
"2993",114,105,93815117,7184,242,"USA",5.5e+07
"2994",118,101,93307796,2636,269,"USA",6e+07
"2995",210,124,92930005,35867,764,"Germany",7.8e+07
"2996",167,100,90341670,14611,432,"USA",6e+07
"2997",103,100,85570368,18291,107,"USA",3.8e+07
"2998",224,117,81645152,15371,559,"USA",5.4e+07
"2999",67,99,81150692,2916,100,"Canada",3.5e+07
"3000",141,124,78120196,6181,742,"USA",7.5e+07
"3001",233,216,77679638,47657,1166,"USA",1e+08
"3002",92,127,75597042,6657,174,"USA",2e+07
"3003",91,102,75074950,2754,156,"USA",1.2e+07
"3004",106,83,73215310,14261,216,"USA",8e+07
"3005",129,116,71026631,20970,394,"USA",3.6e+07
"3006",93,116,69586544,3845,199,"USA",2.7e+07
"3007",185,118,67263182,15658,651,"USA",4.6e+07
"3008",167,91,66790248,758,350,"USA",4.5e+07
"3009",217,125,65010106,1556,612,"USA",3e+07
"3010",71,77,64736114,2682,69,"USA",1.2e+08
"3011",106,87,64267897,1770,327,"USA",5e+06
"3012",124,96,56684819,1919,615,"USA",8e+07
"3013",64,118,56398162,2390,185,"USA",2e+07
"3014",138,131,54228104,17152,544,"UK",3.5e+07
"3015",152,124,52752475,2583,533,"USA",5e+07
"3016",39,99,51432423,3679,72,"USA",3e+07
"3017",81,98,50189179,2018,207,"USA",6e+07
"3018",80,72,48423368,3402,79,"USA",2e+07
"3019",69,88,47811275,3707,99,"USA",1.5e+07
"3020",216,81,46563158,2562,629,"USA",1.3e+07
"3021",224,113,45063889,241,1441,"UK",8e+06
"3022",172,116,43119879,31224,842,"USA",6e+07
"3023",138,101,43060566,53024,569,"USA",6e+07
"3024",174,114,41597830,12624,660,"USA",2.5e+07
"3025",114,115,41543207,15571,175,"USA",4.2e+07
"3026",80,101,41227069,2436,962,"USA",1.1e+07
"3027",152,153,40911830,15046,454,"USA",1.15e+08
"3028",158,101,40566655,74,391,"UK",3e+07
"3029",56,80,40363530,3058,307,"USA",1.6e+07
"3030",69,104,40118420,1165,216,"USA",3e+07
"3031",135,108,40048332,1460,339,"USA",8.5e+07
"3032",38,85,39880476,2908,33,"USA",2.5e+07
"3033",226,100,39532308,17902,1138,"UK",3.3e+07
"3034",98,115,39177215,3770,234,"USA",3.8e+07
"3035",81,86,38230435,3001,179,"USA",2.5e+07
"3036",127,95,38120554,26940,217,"USA",1.4e+08
"3037",140,96,37939782,3294,207,"USA",1.7e+07
"3038",111,93,37188667,1531,578,"USA",1.2e+07
"3039",69,94,36985501,3917,94,"USA",2.6e+07
"3040",166,119,35228696,1651,460,"USA",3.2e+07
"3041",136,138,35168677,15149,278,"UK",1e+08
"3042",105,97,33105600,1576,141,"USA",7e+07
"3043",26,85,32983713,3712,66,"USA",2e+07
"3044",161,112,32541719,2201,438,"UK",3500159
"3045",193,150,32519322,1075,761,"France",3.5e+07
"3046",105,96,32122249,22889,138,"USA",6e+07
"3047",136,115,31874869,34606,302,"USA",5e+07
"3048",136,115,31874869,34605,302,"USA",5e+07
"3049",207,96,31597131,52138,605,"USA",1.2e+07
"3050",137,101,30307804,3001,695,"USA",3.5e+07
"3051",92,98,30306281,1917,147,"USA",1e+07
"3052",151,94,30259652,5440,614,"USA",1.5e+07
"3053",128,116,30157016,12993,189,"USA",7e+07
"3054",156,91,30079316,1083,474,"USA",3.5e+07
"3055",117,104,30063805,2109,243,"USA",6e+07
"3056",49,92,28972187,12687,159,"USA",1.3e+07
"3057",86,85,28563926,3819,217,"USA",8500000
"3058",61,90,28399192,1483,106,"Australia",1.3e+07
"3059",37,109,27362712,3199,60,"USA",8e+06
"3060",146,110,26199517,18635,260,"USA",5e+07
"3061",128,123,25776062,7072,271,"USA",1.2e+07
"3062",38,82,25571351,49,78,"USA",1.4e+07
"3063",40,95,25482931,1421,33,"USA",1.4e+07
"3064",171,92,25296447,27572,460,"France",2.1e+07
"3065",99,90,24430272,132,403,"USA",4.3e+07
"3066",104,108,22433915,34377,166,"USA",6e+07
"3067",241,81,22245861,25489,710,"USA",1.9e+07
"3068",108,103,22160085,1228,349,"USA",10600000
"3069",215,120,21244913,1779,888,"Germany",4e+06
"3070",121,117,21078145,20456,159,"USA",12500000
"3071",96,94,21005329,19341,258,"Germany",6e+06
"3072",149,101,20772796,497,346,"New Zealand",6e+06
"3073",24,113,19184015,159,35,"USA",3e+06
"3074",69,90,19158074,2661,127,"USA",1.5e+07
"3075",112,125,19076815,15916,196,"USA",6e+07
"3076",151,98,18990542,2763,289,"USA",7e+07
"3077",105,125,18306166,3142,215,"UK",3.5e+07
"3078",251,95,17791031,11994,888,"USA",2.5e+07
"3079",181,99,17266505,22554,291,"USA",3e+07
"3080",43,88,16988996,8189,75,"USA",3.5e+07
"3081",64,99,16930185,4169,101,"Germany",2.9e+07
"3082",103,109,16346122,2572,171,"USA",1.6e+07
"3083",63,81,16033556,361,518,"USA",1e+07
"3084",181,107,15854988,2447,378,"USA",13500000
"3085",58,98,15361537,1855,132,"Germany",1.3e+07
"3086",86,103,14448589,12566,128,"USA",4e+07
"3087",92,91,14294842,1846,277,"USA",7e+07
"3088",83,109,14060950,14347,139,"USA",12500000
"3089",107,93,14015786,27646,298,"USA",5e+06
"3090",52,85,13973532,3065,92,"USA",2.5e+07
"3091",33,76,13684949,3752,43,"USA",3e+06
"3092",32,91,13571817,3104,40,"USA",15600000
"3093",104,101,13208023,4262,388,"UK",4.2e+07
"3094",202,108,13060843,26050,454,"USA",1.5e+07
"3095",149,101,12987647,3431,199,"UK",3e+07
"3096",81,89,12693621,4060,271,"USA",1.7e+07
"3097",64,94,12398628,2880,88,"USA",2e+07
"3098",72,99,10719367,28987,157,"USA",2.5e+07
"3099",127,105,10460089,1442,214,"USA",7500000
"3100",53,93,10198766,2393,105,"USA",1.2e+07
"3101",71,118,9059588,1873,125,"USA",1.5e+07
"3102",63,97,8586376,3161,132,"USA",2e+07
"3103",104,97,8378141,16502,141,"UK",1.5e+07
"3104",105,109,8355815,52885,341,"UK",5.5e+07
"3105",137,97,8111360,1334,203,"UK",1e+07
"3106",214,135,7563397,1211,749,"Brazil",3300000
"3107",87,74,7262288,13917,186,"USA",4e+07
"3108",111,112,6830957,16692,147,"USA",2.1e+07
"3109",149,114,6592103,1005,232,"France",3.5e+07
"3110",143,110,6525762,19928,425,"USA",4e+06
"3111",74,94,6165429,312,249,"Australia",6e+06
"3112",38,96,6044618,26961,92,"USA",1e+07
"3113",75,90,5844929,2510,109,"USA",3e+06
"3114",85,118,5709616,546,110,"Mexico",1800000
"3115",109,112,4839383,12766,148,"USA",1.6e+07
"3116",53,93,4835968,4123,82,"UK",4e+07
"3117",66,86,4814244,2415,107,"Canada",1.1e+07
"3118",136,99,4681503,2478,238,"USA",9e+06
"3119",66,95,4411102,6161,164,"USA",1e+08
"3120",9,102,4239767,1834,83,"Canada",7500000
"3121",163,104,4046737,2251,390,"USA",4e+06
"3122",88,111,3895664,1858,149,"France",5300000
"3123",51,98,3799339,139,138,"USA",250000
"3124",105,109,3517797,2759,103,"France",2.5e+07
"3125",128,111,3076425,3543,162,"France",8e+06
"3126",68,141,3064356,2584,81,"USA",5600000
"3127",70,94,3034181,1559,128,"UK",1.1e+07
"3128",108,101,2506446,11327,172,"USA",2e+06
"3129",59,88,2073984,663,135,"France",8e+05
"3130",97,105,2062066,2684,147,"USA",7e+06
"3131",78,104,1779284,1292,122,"USA",1.2e+07
"3132",157,98,1641788,1381,213,"Canada",8e+06
"3134",80,132,1309849,29177,103,"UK",1e+07
"3135",5,102,1250798,161,53,"USA",5e+05
"3136",146,107,1190018,25088,1137,"USA",2e+07
"3137",92,107,768045,976,120,"UK",2e+06
"3139",79,103,676698,4094,180,"USA",1.8e+07
"3140",71,89,598645,2006,215,"UK",1e+07
"3141",41,99,562059,3130,113,"USA",4e+06
"3142",44,88,464126,1641,68,"USA",1e+06
"3143",92,106,410241,2110,199,"USA",2e+06
"3144",72,86,333976,1373,90,"USA",1.2e+07
"3145",38,116,325491,245,67,"USA",17500000
"3146",69,132,274299,1429,55,"France",1.03e+08
"3149",11,91,243347,2555,24,"USA",5e+05
"3150",103,103,236266,13000,290,"USA",3500000
"3151",39,96,196067,1251,25,"UK",7e+06
"3153",12,103,174682,314,14,"USA",2e+05
"3154",64,113,146402,387,38,"Spain",4e+06
"3155",114,93,145540,2489,277,"USA",5e+05
"3156",42,100,121972,15612,81,"USA",2.2e+07
"3157",31,91,119841,3901,55,"USA",1500000
"3158",81,121,112935,251,94,"UK",9e+06
"3159",283,80,84961,6229,841,"China",3.1e+07
"3160",31,88,47329,243,31,"USA",750000
"3161",58,73,39659,21,32,"Canada",1600000
"3163",16,95,15278,1185,158,"USA",825000
"3164",17,112,13134,35294,32,"USA",5e+05
"3174",258,159,317557891,13191,1571,"UK",1.25e+08
"3175",297,171,313837577,22342,5060,"New Zealand",9.3e+07
"3176",250,92,289907418,15013,593,"USA",1.15e+08
"3177",212,90,267652016,275,945,"USA",6e+07
"3178",127,90,226138454,664,394,"USA",9e+07
"3179",202,130,202007640,15972,890,"USA",9.8e+07
"3180",191,184,198539855,5401,1999,"USA",1.4e+08
"3181",186,116,183405771,13028,845,"USA",8.5e+07
"3182",198,92,181166115,2574,1236,"USA",9.3e+07
"3183",230,119,180011740,2776,1368,"USA",1e+08
"3184",205,135,170708996,2827,1171,"USA",5.8e+07
"3185",142,108,145096820,7872,431,"USA",3e+07
"3186",187,106,144512310,45327,988,"USA",3.8e+07
"3187",199,100,131144183,12150,824,"USA",1.15e+08
"3188",91,87,112950721,3287,79,"USA",7.2e+07
"3189",122,88,112692062,4499,205,"USA",3.5e+07
"3190",200,152,108638745,4270,1103,"USA",9.2e+07
"3191",108,111,108244774,13645,301,"USA",3.7e+07
"3192",153,141,100614858,11458,1248,"USA",6.8e+07
"3193",239,101,96471845,956,1109,"USA",1.7e+07
"3194",163,96,95001351,4380,548,"USA",1.8e+07
"3195",142,102,93607673,9176,343,"USA",4.8e+07
"3196",105,87,93375151,4171,235,"USA",6e+07
"3197",101,112,91038276,1307,320,"USA",1.3e+07
"3198",146,95,84037039,15237,289,"USA",1.2e+08
"3199",66,82,80920948,2251,118,"USA",3e+07
"3200",281,146,78616689,6217,2153,"USA",1e+08
"3201",109,122,76261036,22370,633,"USA",4.5e+07
"3202",133,104,74058698,17109,317,"USA",6e+07
"3203",168,97,71500556,16999,571,"UK",2.6e+07
"3204",127,83,71277420,1645,548,"USA",4.5e+07
"3205",141,124,71069884,32871,445,"USA",6.8e+07
"3206",109,114,70836296,2842,426,"USA",4e+07
"3207",166,99,69772969,25942,543,"USA",8e+07
"3208",125,123,66808615,43917,344,"USA",3.4e+07
"3209",61,87,64172251,2911,122,"USA",3e+07
"3210",108,103,60400856,17533,229,"Germany",3.5e+07
"3211",131,106,59068786,2544,411,"USA",4e+07
"3212",174,165,58183966,14196,386,"USA",1.07e+08
"3213",209,127,57386369,2601,2319,"USA",52500000
"3214",103,112,56607223,1823,497,"Canada",4.8e+07
"3215",167,144,56083966,18761,658,"USA",6.5e+07
"3216",75,84,55762229,1203,132,"USA",2.2e+07
"3217",113,113,54997476,3341,248,"USA",5e+07
"3218",147,124,52937130,43453,426,"USA",3e+07
"3219",220,110,52353636,14609,962,"USA",2.1e+07
"3220",107,101,51758599,5942,232,"USA",3.3e+07
"3221",187,131,51396781,5103,662,"USA",6.8e+07
"3222",140,120,50173190,33615,537,"USA",4.8e+07
"3223",122,82,49968653,37,374,"USA",2.8e+07
"3224",125,123,47095453,22209,316,"USA",4.8e+07
"3225",98,89,45207112,13390,190,"USA",5.3e+07
"3226",135,90,45162741,34565,523,"Germany",2.8e+07
"3227",98,85,43905746,32831,294,"USA",4.9e+07
"3228",149,91,41867960,3023,478,"USA",2e+07
"3229",132,123,41523271,13934,261,"USA",8e+07
"3230",187,131,41300105,3261,651,"UK",19800000
"3231",116,123,40334024,2912,216,"USA",3.5e+07
"3232",129,132,40270895,3152,431,"USA",2.2e+07
"3233",85,106,40219708,18630,131,"USA",2.1e+07
"3234",97,99,37882551,15369,393,"USA",1.6e+07
"3235",190,90,37470017,1982,985,"Germany",1e+07
"3236",116,98,36833473,7945,254,"France",2.5e+07
"3237",44,82,36696761,2197,38,"USA",2.3e+07
"3238",179,138,35918429,3970,510,"USA",1700000
"3239",46,95,33422806,2643,164,"USA",5e+07
"3240",51,94,33357476,4194,53,"USA",3.5e+07
"3241",242,122,33201661,809,1314,"France",7.7e+07
"3242",109,116,32616869,14780,346,"USA",7.2e+07
"3243",166,106,32131830,15015,788,"USA",1.37e+08
"3244",64,94,32095318,3664,84,"USA",4.5e+07
"3245",208,122,31598308,41636,541,"USA",3.5e+07
"3246",153,112,31252964,13707,522,"USA",4e+06
"3247",34,93,31155435,6105,102,"USA",1.2e+07
"3248",181,104,30059386,11632,867,"USA",2.2e+07
"3249",89,132,29781453,4796,210,"USA",4.8e+07
"3250",41,130,28734552,3107,81,"USA",1.6e+07
"3251",128,152,27796042,4310,376,"USA",7.2e+07
"3252",52,106,27457409,6419,43,"USA",6e+06
"3253",92,97,27338033,20798,167,"USA",2.3e+07
"3254",78,91,27087695,2543,205,"USA",17700000
"3255",107,104,27053815,2888,291,"Germany",4e+07
"3256",71,92,25590119,1315,119,"Australia",21150000
"3257",96,131,25528495,23325,220,"UK",5.7e+07
"3258",94,119,25178165,29484,274,"USA",4e+07
"3259",151,120,24375436,33585,265,"USA",4.2e+07
"3260",135,101,24185781,13811,268,"USA",3.1e+07
"3261",106,102,24044532,1440,180,"USA",3.8e+07
"3262",62,86,23978402,3850,100,"USA",1.1e+07
"3263",55,98,22770864,2765,85,"USA",3.8e+07
"3264",40,90,22235901,2815,31,"USA",6e+06
"3265",140,97,21973182,23242,339,"USA",2.3e+07
"3266",120,96,20384136,2402,371,"USA",1e+07
"3267",150,124,19719930,793,531,"USA",4.5e+07
"3268",50,108,19693891,3344,107,"USA",3.4e+07
"3269",97,96,19351569,664,201,"USA",2.2e+07
"3270",100,100,18488314,2893,333,"USA",1200000
"3271",110,131,18208078,3012,281,"USA",6e+07
"3272",95,106,17951431,4239,200,"USA",3e+07
"3273",37,91,17292381,4551,69,"USA",1.2e+07
"3274",107,105,16991902,1265,191,"USA",5.7e+07
"3275",84,135,16929123,6214,169,"USA",1.4e+07
"3276",93,118,16252765,11662,181,"France",4.2e+07
"3277",92,95,16017403,3300,153,"USA",5e+06
"3278",113,125,15738632,14536,399,"USA",4.2e+07
"3279",99,125,15561627,21622,359,"USA",1.8e+07
"3280",93,98,14252830,3769,242,"Canada",2.2e+07
"3281",97,87,14249005,2689,619,"USA",1.5e+07
"3282",37,89,13903262,4291,90,"USA",1.1e+07
"3283",137,114,13876974,809,214,"India",7e+06
"3284",173,106,13622333,361,385,"Mexico",2e+06
"3285",81,95,13596911,3734,123,"USA",7e+07
"3286",75,95,13558739,2729,121,"USA",1.1e+07
"3287",104,109,13491653,14995,213,"USA",1.8e+07
"3288",44,94,13264986,1668,162,"USA",3.5e+07
"3289",161,100,13103828,12237,463,"USA",1.1e+07
"3290",205,85,12610731,3050,673,"USA",1.1e+07
"3292",63,87,11560259,22485,180,"USA",2.2e+07
"3293",119,111,11405825,19805,208,"USA",3.5e+07
"3294",123,109,10965209,1297,221,"USA",3e+07
"3295",100,81,10762178,66,153,"France",1.6e+08
"3296",61,86,10397365,2165,104,"USA",1.4e+07
"3297",27,93,10097096,955,38,"USA",4e+06
"3298",246,125,10049886,44,902,"Japan",1.9e+07
"3299",156,98,8434601,28867,460,"USA",2.8e+07
"3300",116,103,7496522,12534,178,"USA",2.6e+07
"3301",252,147,7219578,8484,1768,"France",1.5e+07
"3302",110,97,7022940,1173,190,"USA",1e+06
"3303",56,90,6755271,3004,131,"USA",5e+06
"3304",62,104,6712451,3133,89,"New Line",9e+07
"3305",122,111,6200756,34106,488,"USA",7e+06
"3306",73,141,6173485,105,84,"Germany",7e+06
"3307",83,102,6114237,2664,207,"USA",4e+07
"3308",18,104,5974653,4221,111,"USA",2.2e+07
"3309",87,95,5516708,2413,91,"USA",2.5e+07
"3310",74,93,5409517,5580,171,"USA",7.5e+07
"3311",81,95,5308707,5245,165,"USA",5e+06
"3312",95,93,5204007,1044,167,"UK",2.8e+07
"3313",47,84,5002310,18864,181,"USA",1.3e+07
"3314",111,93,4919896,1775,159,"UK",1.3e+07
"3315",61,84,4777007,1149,98,"France",4e+07
"3316",27,113,4720371,11116,85,"USA",7e+06
"3317",46,85,4356743,2446,79,"USA",1.6e+07
"3318",66,104,4273372,1854,308,"USA",2.2e+07
"3319",71,91,4186931,1330,85,"USA",250000
"3320",31,81,3293258,2238,131,"USA",3e+06
"3321",79,104,3287435,12250,115,"USA",4500000
"3322",64,84,3100650,417,181,"USA",1.4e+07
"3323",108,95,3029081,993,231,"USA",6e+06
"3324",61,109,2326407,7166,99,"UK",1.2e+07
"3325",84,95,2025238,489,105,"USA",6e+06
"3327",100,91,1292119,16768,144,"UK",5500000
"3328",64,97,1141829,209,109,"USA",7e+05
"3330",9,100,902835,454,40,"USA",250000
"3331",12,119,798341,1107,63,"USA",1e+06
"3332",283,133,727883,17040,2110,"USA",4500000
"3334",31,110,623374,2120,67,"USA",3.8e+07
"3337",246,85,488872,700,243,"Hong Kong",1e+07
"3338",31,300,454255,32,47,"Thailand",4e+08
"3339",84,98,406035,33441,159,"USA",1500000
"3340",127,100,373967,469,481,"USA",1500000
"3341",109,98,353743,3578,111,"UK",1.5e+07
"3342",67,89,313436,155,95,"Norway",15500000
"3343",25,98,295468,24382,34,"USA",5e+05
"3344",43,86,226792,3049,44,"UK",1e+07
"3345",38,103,206400,262,26,"France",5e+07
"3346",88,90,110536,284,118,"USA",40000
"3347",54,99,92191,29325,84,"UK",2500000
"3348",40,94,81525,303,91,"France",15300000
"3349",12,88,58936,318,4,"USA",1200000
"3350",27,99,56007,6776,69,"USA",5500000
"3351",47,107,54606,2440,34,"UK",6e+06
"3352",142,114,26871,12499,361,"Germany",9.2e+07
"3353",19,105,22723,1732,40,"Germany",2.5e+07
"3354",45,88,20218,2557,50,"USA",2.4e+07
"3355",15,102,16892,0,12,"India",3e+05
"3356",9,96,703,920,21,"USA",1500000
"3357",175,110,260031035,4146,482,"USA",1.23e+08
"3358",221,143,233630478,15838,1051,"USA",9e+07
"3359",237,123,215397307,11930,1426,"USA",1.25e+08
"3360",265,171,187670866,6521,2368,"USA",1.03e+08
"3361",149,127,182805123,5838,395,"USA",7e+07
"3362",231,130,182618434,2684,779,"USA",1.4e+08
"3363",150,108,166225040,24286,507,"USA",5.5e+07
"3364",290,104,157299717,21397,1401,"USA",7.5e+07
"3365",185,130,155370362,12890,683,"USA",1e+08
"3366",145,82,137748063,2945,241,"USA",127500000
"3367",287,120,128067808,129,1641,"Taiwan",1.5e+07
"3368",169,131,125548685,10003,498,"USA",5.2e+07
"3369",181,94,125305545,15419,643,"USA",9.2e+07
"3370",223,190,124107476,1418,867,"USA",4.8e+07
"3371",94,109,123307945,2818,171,"USA",6.5e+07
"3372",100,99,117559438,1790,148,"USA",3e+07
"3373",157,120,115648585,54877,402,"USA",3e+07
"3374",192,142,113330342,19454,1144,"USA",1.1e+08
"3375",140,109,106807667,1574,370,"USA",4.5e+07
