"num_critic_for_reviews","duration","director_facebook_likes","gross","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","imdb_score","movie_facebook_likes"
103,94,480,68525609,3889,5,302,15600000,6.5,0
576,100,405,44667095,4606,0,583,1.5e+07,8,30000
178,89,687,42638165,12183,1,230,1.6e+07,4.8,0
487,94,0,45507053,27911,2,377,1.6e+07,7.8,71000
196,83,473,39511038,26402,0,366,1.6e+07,5.9,0
24,111,19,6462576,824,0,30,18500000,5.4,0
56,80,11,40363530,3058,2,307,1.6e+07,3.3,1000
406,112,0,37623143,1322,0,1083,13500000,8.2,27000
51,94,14,33357476,4194,0,53,3.5e+07,5.4,393
41,130,309,28734552,3107,2,81,1.6e+07,6.4,1000
138,91,26,37300107,5349,1,115,1.6e+07,4.8,0
78,91,29,27087695,2543,0,205,17700000,5.9,0
285,121,1000,23618786,485,1,687,8e+06,7.9,17000
124,114,15,26896744,3485,4,125,16500000,4.9,0
275,96,11000,23213577,19894,0,365,15500000,7.2,14000
34,270,5,267194,2762,1,54,2.5e+07,6.6,0
81,100,24,55461307,18786,9,46,2e+07,6.7,18000
67,94,7,20627372,3451,3,134,1.6e+07,5.3,487
103,109,7,16346122,2572,0,171,1.6e+07,7.2,0
300,107,45,16204793,24805,1,294,1.6e+07,5.1,6000
84,96,22,15427192,11078,0,148,1.6e+07,5.6,492
169,110,179,13998282,15044,1,374,1.6e+07,3.1,31000
158,113,47,19057024,22088,0,361,1.6e+07,7.2,24000
46,101,6,14108518,1882,1,95,1.6e+07,5.7,371
21,97,3,11540112,3835,1,20,5e+06,3.6,177
65,112,28,4734235,1227,0,123,1.5e+07,6,573
109,112,11000,4839383,12766,0,148,1.6e+07,6.6,762
146,118,369,2849142,1889,1,88,1.6e+07,7.2,0
230,120,115,1984743,11019,3,70,1.6e+07,6.6,0
64,135,133,1666262,2096,0,78,1.6e+07,6.7,356
393,101,0,2319187,5056,0,212,2e+07,7,23000
75,92,29,13922211,3935,9,150,1.6e+07,4.4,0
78,106,172,313436,329,2,49,1.1e+07,7.1,3000
67,92,6,23091,11091,1,42,1.5e+07,6.2,921
216,161,929,336467,943,0,192,1.3e+07,7.3,23000
54,92,143,2964,3086,2,42,1.6e+07,5.1,0
84,93,529,15854988,4453,0,304,1.6e+07,8.1,115000
69,110,22,4806750,5273,0,43,1.6e+07,6.7,0
208,122,0,2428883,2896,1,132,1.6e+07,6.6,0
32,91,10,13571817,3104,3,40,15600000,4.5,939
78,115,460,1554566,699,1,180,1e+06,6.6,824
21,94,4,508867,3583,0,26,5e+06,6.5,282
40,93,7,1181197,4329,0,24,15500000,5.9,191
40,94,7,81525,303,1,91,15300000,6.6,0
251,95,571,7774730,1120,0,352,15500000,6.5,0
287,120,0,128067808,129,3,1641,1.5e+07,7.9,0
479,118,0,138795342,15732,0,636,1.5e+07,8,64000
60,102,4,317040,30978,1,36,15500000,6.8,1000
43,103,2,2353728,213,2,25,9e+06,5.7,558
1,141,335,22406362,13390,2,1,1e+08,6.1,0
454,114,77,91121452,20295,1,608,1.4e+07,8.1,165000
111,94,87,64001297,20154,1,103,1.5e+07,6.2,0
393,100,127,71588220,1949,1,304,2e+07,6.2,57000
157,102,79,101978840,1018,0,162,1.5e+07,6.6,26000
280,94,350,56437947,486,0,421,9800000,7.3,0
41,113,0,55184721,6510,8,100,1.5e+07,5.6,1000
462,95,43,54322273,11946,0,509,1.7e+07,6.4,29000
152,87,165,47860214,2452,0,468,1.5e+07,5,0
69,88,189,47811275,3707,1,99,1.5e+07,5.4,896
66,94,13,42672630,3423,1,172,1.7e+07,5.3,0
238,112,29,42919096,15800,1,122,1.5e+07,6.5,12000
198,98,66,42592530,4567,0,181,1.5e+07,6.2,27000
97,99,11,37882551,15369,0,393,1.6e+07,5.7,0
355,109,453,40983001,27788,2,336,7e+06,7.7,38000
138,105,488,20991497,44037,1,172,3.7e+07,5.4,11000
102,106,357,35007180,26652,0,193,1.5e+07,5.6,0
419,123,120,35887263,14100,0,388,1.5e+07,7.7,90000
37,86,14,34308901,4435,3,87,1.6e+07,5.1,0
78,120,18,33771174,22383,2,240,1.5e+07,6.8,0
220,119,0,33386128,3226,0,491,1.5e+07,4.9,3000
349,115,212,37877959,4896,1,252,1.5e+07,7.1,38000
241,114,29,32721635,3861,0,279,1.5e+07,6.6,0
103,90,6,31585300,2666,0,250,1.5e+07,6.1,0
151,94,28,30259652,5440,5,614,1.5e+07,4.1,0
344,106,255,163192114,18003,0,637,1.25e+08,5.8,15000
112,126,18000,30226144,22745,1,118,1.5e+07,7.6,0
676,100,0,35054909,34337,0,1264,1.5e+07,7.8,81000
74,89,10,29302097,2167,8,105,1.5e+07,4.6,810
274,100,35,28637507,11471,1,713,1.5e+07,7,0
50,115,49,30127963,525,0,64,1.5e+07,6.7,0
96,106,61,32645546,3462,5,88,1.4e+07,6.4,1000
68,124,107,27441122,5135,0,116,1.5e+07,7.2,0
128,99,3,33860010,16461,3,143,1.5e+07,4.8,0
160,90,31,26421314,608,0,457,1.5e+07,4,949
278,119,11000,23089926,20391,3,735,1.5e+07,7.7,0
81,103,20,26161406,1002,2,52,1.5e+07,6.7,0
46,95,15,20998709,3845,0,76,1.5e+07,6.2,1000
161,89,7,20801344,2559,0,211,1.5e+07,5.1,0
108,97,83,21468807,2682,2,227,1.4e+07,4.1,243
69,90,13,19158074,2661,2,127,1.5e+07,6.7,0
78,92,8,18843314,1045,1,284,2e+07,4.7,0
129,100,10,20566327,2958,2,84,1.5e+07,6.4,0
135,117,19,20218921,4204,4,114,1.5e+07,6.3,0
417,140,310,21383298,34413,3,376,1.5e+07,7.3,47000
172,108,79,24984868,3033,2,152,1.5e+07,6.3,0
388,131,0,15700000,11114,0,876,1.5e+07,7.6,16000
414,97,181,14938570,14025,1,369,1.5e+07,6.2,20000
291,122,210,17237244,22574,3,158,1.5e+07,6.8,13000
97,87,374,14249005,2689,1,619,1.5e+07,4.5,0
37,85,12,12701880,568,0,22,1.5e+07,5.7,175
68,85,0,10353690,646,0,31,3e+06,8.4,116
90,101,36,12801190,2764,1,355,1.5e+07,4.6,356
81,121,16,12549485,3633,4,91,1.5e+07,6.2,489
221,107,92,13766014,17627,0,181,1.5e+07,7,49000
230,111,0,13034417,2633,1,118,1.5e+07,6.9,10000
57,92,34,11632420,15644,1,135,1e+07,6.1,566
119,97,164,12212417,1172,3,144,1.5e+07,6.7,622
119,125,34,13337299,729,7,226,2e+07,6.6,1000
208,107,561,15608545,2377,3,224,1.5e+07,5.4,29000
44,96,4,10494147,3142,1,162,1.5e+07,5.1,648
46,103,80,10411980,4676,0,212,1.5e+07,5.9,1000
197,116,153,9396487,5012,0,200,1.5e+07,7,0
71,118,41,9059588,1873,1,125,1.5e+07,6.6,455
190,108,187,9172810,12178,0,118,1.6e+07,6.7,923
50,94,9,8735529,13524,4,89,1.5e+07,5.5,816
63,97,2,8586376,3161,4,132,2e+07,4.9,1000
104,97,32,8378141,16502,5,141,1.5e+07,6.9,0
49,91,6,8080116,10732,0,66,1.5e+07,5.6,647
300,107,454,7757130,173,1,513,1.5e+07,8,32000
43,95,24,9123834,3322,6,33,1.5e+07,5.3,0
132,102,11,6409206,33153,4,104,1.5e+07,6.2,0
97,88,96,6373693,25637,1,53,1.5e+07,5.3,0
242,106,835,7556708,14544,1,102,1.5e+07,6.6,10000
218,92,11000,5306447,2717,1,169,1.5e+07,7.2,10000
49,105,52,5217498,2312,4,85,1.5e+07,4.6,157
172,107,0,5023275,1627,2,199,1.5e+07,7.5,0
223,103,1000,4235837,23932,2,336,1.5e+07,7.6,0
252,147,0,7219578,8484,1,1768,1.5e+07,8,16000
106,98,18,3525161,1675,0,190,1.4e+07,5.5,0
223,98,11000,3247816,19310,0,108,2.2e+07,6.3,0
328,103,132,2412045,12867,0,320,1.5e+07,7.2,33000
150,111,122,2203641,1252,0,162,1.5e+07,6.7,0
250,111,0,1294640,6748,0,436,1.5e+07,6.5,0
17,100,5,428535,527,0,13,8e+06,5.6,708
141,84,180,1197786,962,2,157,1.2e+07,7.2,0
205,105,141,613556,1172,1,87,1.5e+07,6.4,0
109,98,34,353743,3578,1,111,1.5e+07,6.9,664
103,99,445,502028,48,0,172,2e+06,8,0
110,110,0,102055,134,0,72,3e+08,6.2,0
195,97,197,122288,15293,0,201,4.5e+07,6.4,0
177,103,129,73548,18639,0,209,1.5e+07,6.1,0
17,104,36,62480,801,2,15,1.5e+07,6,705
62,90,68,28870,32814,5,41,1.5e+07,5.1,0
19,105,24,22723,1732,1,40,2.5e+07,4.5,193
50,93,17,20380,1245,1,39,1.5e+07,5.9,445
25,141,15,7017178,2528,1,32,1.8e+07,6,0
39,85,0,35010192,29488,0,12,2e+07,5.8,0
136,109,19,7186670,2829,0,134,7e+06,6.1,13000
26,105,93,2964,363,0,108,1.5e+07,4.9,473
4,98,6,206400,192,0,4,1.5e+07,5.7,18
53,119,3,5998971,996,4,53,1.5e+07,7.1,821
22,124,67,403649,1585,1,32,1.5e+07,6.6,277
222,115,13,66009973,38963,3,135,14800000,5.7,41000
136,111,15,7691700,2140,2,73,1e+07,7.5,0
5,94,5,8134217,994,2,13,14500000,6.2,998
140,139,3000,74205,4211,1,81,14200000,7.4,1000
418,120,0,141319195,820,0,1017,1.5e+07,8,13000
22,101,34,117560,2055,0,20,1.5e+07,5.7,0
264,101,71,51527787,14159,0,268,1.5e+07,5.5,0
264,92,30,49122319,2348,0,162,1.4e+07,5.9,17000
86,109,41,61356221,3544,0,162,1.4e+07,5.2,0
42,110,0,35010192,2226,1,43,2.3e+07,5.4,0
331,105,58,29959436,12894,1,350,1.3e+07,6.4,18000
38,82,12,25571351,49,0,78,1.4e+07,6.6,184
40,95,10,25482931,1421,2,33,1.4e+07,5.7,530
125,91,31,16298046,1608,0,747,1.4e+07,5,0
56,90,119,15549702,3007,2,123,1.4e+07,4.6,411
160,108,123,15483540,41359,4,215,1.4e+07,6.5,4000
71,103,44,20246959,3299,2,20,1.4e+07,4.9,1000
97,94,0,12550242,13446,3,55,1e+07,5.5,488
205,85,52,12610731,3050,1,673,1.1e+07,4.4,0
69,88,189,47811275,3707,1,99,1.5e+07,5.4,896
195,112,0,11204499,13528,0,270,1.4e+07,7,0
61,86,70,10397365,2165,5,104,1.4e+07,5.4,613
77,86,90,9402410,3715,1,32,1.4e+07,5.4,0
259,112,232,5990075,1372,1,175,1.2e+07,8,13000
251,137,143,5459824,15337,0,320,2.6e+07,7.6,5000
63,90,49,5108820,12776,5,112,2.4e+07,5.9,853
108,98,176,4291965,678,3,59,1.4e+07,6.7,447
64,84,12,3100650,417,4,181,1.4e+07,3.9,231
135,97,11,2656324,16431,4,79,4e+06,6.7,2000
262,150,608,3958500,390,0,165,8200000,6.8,0
129,104,752,403649,799,0,31,5e+05,6.3,512
69,132,333,274299,1429,2,55,1.03e+08,7.3,0
50,117,2,4234040,243,2,34,1.2e+07,6.9,1000
57,115,168,183088,2243,0,36,1.5e+07,7,702
116,186,50,46495,14638,1,119,1.4e+07,6.5,0
45,90,10,28133159,2207,7,66,1.4e+07,3.6,934
87,90,0,1752214,4377,0,104,1.4e+07,7.7,14000
357,134,0,83025853,39789,0,2254,1.4e+07,7.7,13000
348,101,473,190871240,2690,0,491,1.25e+08,5.9,62000
181,107,162,15854988,2447,2,378,13500000,7.4,0
107,99,38,12282677,4702,4,96,1.4e+07,5.1,0
132,124,133,7060876,14726,1,314,13500000,7.4,0
401,110,454,14989761,4757,7,284,1.5e+07,7.2,52000
58,105,148,687081,1767,0,59,3.8e+07,6,329
192,178,101,5501940,2334,0,564,13500000,8.3,14000
157,125,448,2086345,529,1,140,1e+07,8.1,0
454,108,143,2605039,19086,0,616,1.5e+07,6.3,29000
4,100,26,163591,2895,5,17,13400000,3.6,502
84,115,209,73000942,714,1,233,1.3e+07,1.6,62000
669,108,0,106952327,38072,1,1140,1.3e+07,8,106000
492,117,294,58607007,14160,0,630,1e+08,6.2,60000
101,112,49,91038276,1307,0,320,1.3e+07,6.1,0
63,109,36,61693523,7833,0,55,1.3e+07,6.8,16000
106,83,8,46729374,6454,2,469,1.3e+07,5.5,0
275,102,51,44134898,20330,3,171,1.3e+07,7.3,33000
90,100,38,48637684,2800,4,42,12500000,6.1,0
49,92,13,28972187,12687,1,159,1.3e+07,5.9,1000
186,86,174,54257433,971,0,139,1.7e+07,6.8,0
185,120,19,23947,12755,0,1100,1.3e+07,7.7,15000
42,89,13,60008303,2241,1,91,1.3e+07,4.9,0
37,117,17,49121934,6554,9,32,1.3e+07,6.1,0
58,84,12,52543632,2297,2,84,13200000,5.6,0
330,126,0,25592632,5371,0,1066,1.8e+07,7.2,20000
489,108,232,25440971,430,0,611,1.5e+07,7.7,109000
40,90,7,22235901,2815,2,31,6e+06,6.1,593
112,91,13,38916903,1921,0,149,1.3e+07,5.8,0
84,135,134,16929123,6214,2,169,1.4e+07,6.5,0
251,141,16000,13753931,751,0,316,1.9e+07,7.9,5000
113,104,35,10996440,27806,0,128,1.3e+07,6.3,862
421,118,412,14677654,2499,0,351,1.3e+07,8.3,72000
47,84,2,5002310,18864,0,181,1.3e+07,5.6,0
111,93,16,4919896,1775,1,159,1.3e+07,6.1,618
168,93,24,25675765,2730,0,84,1.3e+07,5.9,11000
165,120,107,4857376,13208,0,123,1.3e+07,7.3,0
104,112,37,3169424,2417,1,59,1.3e+07,6.8,689
150,107,80,18004225,3004,2,87,1.3e+07,5.7,5000
61,112,83,3058380,2389,1,69,1e+08,7.3,186
226,96,460,3074838,14372,2,166,1.1e+07,6.3,0
217,105,260,28501651,39473,0,201,2.6e+07,7.1,10000
94,125,0,1172769,37606,2,108,1.3e+07,7.1,0
364,102,139,17738570,13631,2,457,1.3e+07,8,131000
129,118,41,1150403,3474,4,102,1.3e+07,7.1,0
71,115,187,403932,17104,4,92,2e+07,6.5,141
93,91,83,1712111,7875,0,53,8495000,4.5,0
399,88,115,1024175,2011,6,297,1.3e+07,6.6,18000
110,127,11000,301305,796,0,180,1.3e+07,4.3,0
285,94,122,51872378,2812,0,266,1.3e+07,6.7,23000
2,115,32,31662,14133,1,1,12620000,6.8,139
61,90,0,28399192,1483,0,106,1.3e+07,5.4,332
242,102,43,2035566,931,0,162,1.3e+07,6.6,11000
121,117,18000,21078145,20456,0,159,12500000,7.3,0
83,109,97,14060950,14347,1,139,12500000,6.9,0
88,111,28,402820,9244,1,35,3660000,6.4,0
225,109,187,214966,1813,0,176,1.3e+07,6.1,0
167,101,10,11956207,3142,2,126,1.6e+07,5.1,0
226,106,44,5949693,34351,1,299,1.2e+07,7.4,19000
185,94,39,9030581,156,0,398,12500000,7.8,38000
177,140,3000,4157491,2894,0,690,12800000,8,0
116,90,34,4360548,2661,7,60,1.5e+07,6.4,0
391,105,20,26589953,26233,1,392,10500000,6.7,44000
117,108,60,1039869,18739,5,51,1.5e+07,6.2,0
86,148,16,1110186,1730,2,224,12800000,8.1,0
41,118,50,1089445,4270,0,33,12500000,7,0
99,80,2,71442,6829,0,32,9600000,7.9,0
77,122,167,91547205,5165,8,62,1.2e+07,6.6,0
91,102,167,75074950,2754,0,156,1.2e+07,6.3,770
216,110,16,70011073,146,0,349,1.2e+07,6.5,15000
107,104,98,65269010,21380,0,271,1.2e+07,6.5,0
153,102,22,38087366,4065,2,165,1.2e+07,6.6,0
414,89,128,64572496,2054,0,471,1.2e+07,7.1,32000
111,93,33,37188667,1531,1,578,1.2e+07,3.3,0
229,93,166,54724272,2043,0,261,1.2e+07,6.7,29000
207,96,132,31597131,52138,0,605,1.2e+07,6.8,0
198,89,66,31691811,140268,0,369,1.2e+07,6,0
172,92,0,31397498,18765,1,156,1.2e+07,5.4,0
45,97,4,31179516,5006,5,49,1.2e+07,4.3,243
34,93,58,31155435,6105,2,102,1.2e+07,6.2,0
400,144,258,167007184,9125,1,2301,1.5e+08,8,0
128,123,278,25776062,7072,0,271,1.2e+07,7.4,0
68,93,4,25240988,52,0,50,1.2e+07,5.9,0
326,133,131,124868837,10565,0,548,1.2e+07,7.8,93000
161,102,0,25277561,5592,10,93,1.2e+07,6.5,0
354,98,350,37707719,2376,2,233,1.2e+07,7.6,37000
125,118,57,18761993,2944,1,219,9e+06,6.9,549
66,104,20,18595716,3963,3,150,1.2e+07,5.3,0
191,109,14,31990064,2753,2,160,1.2e+07,6.4,0
33,86,17,17321573,3646,5,18,3.2e+07,4.5,151
433,115,729,17613460,3798,0,274,1.2e+07,7.8,28000
37,91,25,17292381,4551,0,69,1.2e+07,5.3,371
325,94,655,16300302,10575,1,203,1.2e+07,6.3,0
170,93,83,27829874,28767,1,444,1.2e+07,7,0
70,100,43,21520719,3906,1,36,2.5e+07,5.8,0
232,113,438,12796277,12274,1,281,2.2e+07,6.7,0
160,100,73,11634362,34700,0,296,2.9e+07,7,0
106,137,102,22406362,5780,0,267,1.07e+08,6,701
53,93,32,10198766,2393,3,105,1.2e+07,5.4,507
274,123,628,15294553,1595,1,391,1.2e+07,7.8,105000
248,119,611,11041228,1244,3,420,1e+08,7.6,0
288,107,27,7918283,2440,1,145,1.2e+07,6.6,0
177,106,16,22331028,1819,0,177,1.2e+07,6.4,0
81,109,67,8134217,1141,3,90,1.2e+07,7,0
29,81,25,6982680,3848,0,69,1e+07,5.7,262
144,86,378,5542025,3535,0,150,1.2e+07,6.3,650
132,122,708,6754898,1291,0,188,1.2e+07,6.2,0
60,90,7,4922166,1445,2,304,1.2e+07,2.1,0
138,113,319,4717455,1171,0,354,1.2e+07,5.3,656
190,110,115,3148482,1540,0,98,1.2e+07,7.1,0
61,109,40,2326407,7166,5,99,1.2e+07,7,305
363,110,584,2201412,1173,0,279,12215500000,7,7000
146,97,20,3950294,22577,5,124,1.2e+07,7,0
280,172,667,2835886,456,2,124,9200000,7.7,29000
78,104,0,1779284,1292,4,122,1.2e+07,7.1,677
469,99,0,1702277,5074,4,235,1.2e+07,6.8,27000
194,129,0,261481,2378,0,210,1.2e+07,7.5,0
121,91,60,1506998,141,4,50,1.2e+07,6.3,314
38,100,19,860002,1579,0,43,1.2e+07,7.3,0
123,111,277,548934,1554,2,57,1.2e+07,6.8,0
81,114,0,447750,2126,0,133,1e+07,7.2,0
72,86,94,333976,1373,0,90,1.2e+07,6.4,423
78,90,26,303439,2073,2,78,8e+06,6.4,1000
57,103,759,793352,3878,1,25,1.35e+08,5.1,0
69,120,7,214202,1952,0,75,1.2e+07,7.5,0
73,134,45,195888,11,0,45,2.5e+09,7.1,607
101,95,611,190666,18,1,20,5e+06,5.7,784
82,95,165,10230,1501,2,124,7500000,6.8,0
149,132,14,119922,91,0,62,1.2e+07,7.7,0
165,94,12,177343675,17883,0,214,1.35e+08,6.7,26000
5,89,0,3105269,1854,0,12,22000,3.2,211
44,138,7,25240988,164,0,49,1.2e+07,6.1,0
74,113,212,17149,708,9,61,2e+07,5.6,0
156,99,76,7002255,433,1,293,1.2e+07,6.9,13000
1,111,0,14616,2059,1,10,1.2e+07,7.5,26000
151,104,0,30093107,39175,6,726,6e+06,8.3,27000
3,89,49,17149,895,6,7,1.2e+07,2.8,634
35,100,2,8044906,1780,2,27,11500000,6,443
6,130,3,25240988,244,1,6,1.2e+07,6.2,4
158,109,11,35537564,24063,1,166,11500000,6,11000
101,114,335,10230,679,0,26,1500000,7.2,0
128,112,197,90556401,3507,1,171,1.1e+07,4.5,0
410,116,737,93571803,23811,2,389,2.5e+07,7.9,36000
104,92,79,72755517,1853,0,196,1.2e+07,7.1,641
141,107,15,50461335,20466,3,132,1.1e+07,6.8,15000
30,92,53,352786,179,2,33,1.2e+07,4.3,774
56,100,32,26049082,3135,5,102,13500000,5.8,0
216,81,541,46563158,2562,0,629,1.3e+07,7.1,0
80,101,163,41227069,2436,1,962,1.1e+07,7.4,19000
156,92,52,27669413,3101,0,194,1.1e+07,6,0
109,110,107,37766350,3376,5,56,1.1e+07,7.3,0
62,86,5,23978402,3850,1,100,1.1e+07,4.6,365
351,111,34,38317535,995,1,212,1.1e+07,7.5,36000
37,89,2,13903262,4291,0,90,1.1e+07,6.3,0
58,84,71,13592872,10982,1,79,1.1e+07,5.1,671
175,98,0,18381787,1114,4,126,1.1e+07,6.8,13000
75,95,5,13558739,2729,0,121,1.1e+07,5.3,449
161,100,0,13103828,12237,0,463,1.1e+07,7.3,5000
203,109,64,33305037,17866,2,147,1.1e+07,7.3,34000
188,118,386,10214647,17490,0,204,1.1e+07,7.1,0
66,86,4,4814244,2415,4,107,1.1e+07,5.3,405
25,125,10,4068087,1281,1,74,1.7e+07,7.7,0
169,125,608,3753806,3133,1,165,1.1e+07,7.7,0
70,94,18,3034181,1559,3,128,1.1e+07,5.4,550
535,104,1000,13214255,4082,1,313,1.1e+07,7.4,26000
92,95,596,16017403,3300,2,153,5e+06,6.2,0
87,105,0,540085,28004,0,69,2e+07,6.3,0
78,104,238,352786,150,0,86,1.1e+07,6.8,0
136,111,17,18595716,3117,2,59,1.2e+07,5.7,0
160,95,43,56729973,5286,0,262,10800000,5.8,0
54,97,15,73000942,248,1,111,1.1e+07,4.3,18000
75,118,10,399879,378,2,115,1.5e+07,6.4,302
20,193,160,3275443,10822,2,264,7e+08,6,659
120,98,7,23838,2271,0,160,7e+06,5.5,0
108,103,57,22160085,1228,0,349,10600000,5.4,1000
81,97,21,11043445,20312,0,74,1e+07,6.5,1000
17,97,4,214202,1554,1,28,12500000,6.3,392
10,144,0,1165104,1121,5,43,1e+08,5.3,250
43,111,58,1066555,1526,0,111,1.1e+07,5.8,411
43,145,0,5669081,1807,1,57,10818775,6.6,0
94,106,7,1569918,175,4,27,1.1e+07,7.4,0
38,106,29,2326407,27660,3,50,1.1e+07,5.3,0
210,121,163,80150343,3189,0,614,1e+07,6.2,0
139,98,235,68353550,5270,1,385,1e+07,5.9,0
165,109,65,78845130,2480,1,94,1e+07,6.1,0
323,109,304,47536959,3276,0,275,1e+07,7.3,12000
190,96,163,63270259,3492,0,319,1e+07,5.9,0
173,101,13,55865715,2013,0,403,1e+07,5.5,0
46,107,0,63231524,5264,4,137,6e+06,5,676
203,98,70,110175871,7461,0,911,1e+07,5.9,4000
190,90,108,37470017,1982,0,985,1e+07,6.1,0
264,124,108,46377022,1898,3,266,1e+07,7.3,48000
44,82,6,36696761,2197,0,38,2.3e+07,6.5,227
159,97,19,35794166,4687,0,155,1e+07,6,20000
273,80,66,33583175,5628,0,319,1e+07,6.3,16000
26,85,7,32983713,3712,0,66,2e+07,5.8,981
242,97,482,52200504,2426,0,183,1e+07,6.1,29000
151,104,0,30093107,39175,6,726,6e+06,8.3,27000
166,90,6,31487293,2807,2,129,9e+06,6.7,0
92,98,7,30306281,1917,2,147,1e+07,5.6,744
86,85,21,28563926,3819,0,217,8500000,5,720
85,103,27,28435406,4441,2,151,1.2e+07,5.5,0
78,102,38,4091,3691,0,6,6.5e+07,7.3,21000
189,97,11,27736779,2403,0,126,1e+07,5.2,13000
82,116,70,24397469,5804,7,48,1.7e+07,5.7,0
120,96,9,20384136,2402,1,371,1e+07,4.7,0
183,98,58,25464480,15251,0,330,1e+07,5.9,15000
211,105,500,20338609,12946,8,280,1e+07,6.8,683
55,112,92,17378977,7552,0,75,2.8e+07,6,997
221,97,25,21371425,3679,0,944,1e+07,4.4,13000
158,122,108,33071558,583,6,100,1e+07,6.6,21000
73,101,22,17655201,3317,1,24,1e+07,6.7,851
65,100,15,16247775,4789,3,104,2.5e+07,5.5,767
63,81,176,16033556,361,1,518,1e+07,6.2,0
191,84,36,15417771,3416,1,540,12600000,6.1,0
368,130,337,21589307,13960,1,261,1e+07,7.4,27000
89,84,134,20339754,2737,2,73,1e+07,5.9,441
83,106,293,28873374,2787,11,68,1e+07,4.1,0
83,89,23,15102127,3973,5,59,3.2e+07,5.8,0
33,76,14,13684949,3752,0,43,3e+06,5.9,227
386,99,64,14597405,17204,1,216,6400000,7,17000
191,96,47,12570442,4053,0,234,1e+07,6.8,808
297,108,0,43771291,3215,1,279,5e+06,7.1,15000
47,108,2,11703287,1058,3,148,1e+07,7,1000
63,87,13,11560259,22485,1,180,2.2e+07,5.8,0
325,106,13000,14479776,12418,3,147,1e+07,7,20000
52,89,18,8070311,13626,9,75,1e+07,5.3,0
163,95,434,8460995,2618,3,125,1e+07,5.5,0
137,97,350,8111360,1334,1,203,1e+07,7.4,0
180,94,0,8828771,41059,10,352,6e+06,4.3,25000
321,103,207,67631157,55175,0,374,1e+08,6,25000
100,95,4,7563670,3651,0,53,1e+07,5.2,518
265,101,63,6619173,7747,2,221,1e+07,6.7,25000
212,87,44,6857503,4769,1,85,1.2e+07,6.3,0
147,82,87,6842058,3818,0,99,1e+07,6.1,14000
33,74,0,6491350,5139,0,26,1e+07,5.8,49
38,96,9,6044618,26961,1,92,1e+07,5.6,398
126,89,0,7764027,2061,0,119,1e+07,6.7,0
168,100,0,5998971,1022,0,143,1.5e+07,6.6,0
91,121,57,21569041,3745,2,57,9e+06,6.6,0
46,85,49,4356743,2446,2,79,1.6e+07,4.1,0
198,120,0,5484375,24270,0,205,1e+07,7.3,0
139,106,102,5348317,18712,0,100,1e+07,7.1,0
182,83,157,4244155,3374,5,112,1e+07,6.5,0
181,120,64,5004648,474,1,114,1e+07,7,0
23,111,60,3333823,5262,0,122,1e+07,5.5,0
287,115,549,54557348,5732,0,1624,6500000,7.9,18000
96,135,25,3041803,2735,0,181,1e+07,7.1,345
44,120,108,1055654,2673,1,175,1e+07,7.3,0
49,97,105,2331318,2603,1,64,1e+07,3.3,0
57,135,0,2185266,4266,0,186,1e+07,6.5,1000
185,93,4,26583369,578,1,127,1e+07,4.8,10000
270,97,387,7574066,6322,2,96,1e+07,6.3,0
94,98,129,1754319,2214,0,81,1e+07,7.2,0
157,98,0,1641788,1381,0,213,8e+06,6.8,0
49,101,3,1631839,17665,0,91,1e+07,5.7,242
80,132,41,1309849,29177,1,103,1e+07,7.2,0
221,106,34,1939441,23187,1,144,1e+07,6.9,20000
20,168,53,57176582,616,0,110,1e+07,6.3,533
90,87,0,1276984,3059,2,150,1e+07,6.2,795
376,98,607,1987762,11853,0,216,1.1e+07,6.7,12000
144,96,17,1474508,4607,4,88,5e+06,6.5,0
82,104,23,1011054,23513,1,83,1e+07,7.2,0
51,93,0,900926,3307,2,46,1e+07,5.3,319
192,95,0,866778,20364,3,117,1e+07,6.7,0
71,89,0,598645,2006,0,215,1e+07,3.6,725
79,107,0,578527,988,3,112,1e+07,5.7,883
246,85,0,488872,700,2,243,1e+07,7.3,0
115,93,787,365734,883,0,226,1e+07,5,952
129,103,593,3093491,1283,0,37,5e+06,6.6,5000
196,123,0,756452,18652,0,118,1.8e+07,6.2,12000
73,111,24,228524,768,2,56,4e+06,7.3,345
43,86,302,226792,3049,2,44,1e+07,6.2,117
129,99,800,221210,50542,1,129,250000,6.9,0
200,90,76,136432,2217,0,194,5e+06,6.6,0
79,82,216,131617,5761,1,119,1e+07,6.3,661
112,110,26,152857,18236,3,56,5e+06,7,0
20,128,11,82739,4579,0,3,8500000,6.7,503
12,125,21,169379,221,1,3,1e+07,6.2,874
59,97,53,17655201,3465,0,18,1e+07,6.5,0
23,91,7,19348,16118,2,11,1e+07,5.5,370
22,90,0,100503,3124,2,20,8e+06,5.9,1000
43,90,8,92900,3146,1,23,5e+06,4.7,546
16,94,50,140987,2519,3,4,6e+06,4.2,58
84,112,93,1293295,285,0,57,1e+07,5.2,0
4,85,7,11827301,1936,2,10,6e+06,5.2,402
20,93,7,5561,4725,1,34,1e+07,3.9,160
71,104,275,3607,940,4,94,1e+07,6.1,0
102,94,10,100240,375,0,89,3200000,5.8,0
27,85,0,70527,14656,6,68,6500000,6.7,376
62,99,71,3333823,934,0,82,1e+07,5.7,509
